City,Price_EGP,Rating,Reviews,Link
Barcelona,9147,New,0,https://www.airbnb.com/rooms/1540075047176453153
Barcelona,15981,5.0,4,https://www.airbnb.com/rooms/1011688349919294749
Barcelona,9589,4.92,13,https://www.airbnb.com/rooms/1544961390174146724
Barcelona,8683,5.0,5,https://www.airbnb.com/rooms/1491959272532158821
Barcelona,7484,4.74,123,https://www.airbnb.com/rooms/1148647496137216055
Barcelona,9205,4.75,337,https://www.airbnb.com/rooms/32571410
Barcelona,15278,4.96,156,https://www.airbnb.com/rooms/654164495421642086
Barcelona,9333,4.79,75,https://www.airbnb.com/rooms/1321966101323673786
Barcelona,14063,4.84,68,https://www.airbnb.com/rooms/1136116957541931543
Barcelona,9333,4.65,52,https://www.airbnb.com/rooms/1322418526589928200
Barcelona,7991,4.52,48,https://www.airbnb.com/rooms/1374785564468132048
Barcelona,9589,4.0,6,https://www.airbnb.com/rooms/1302005815319691172
Barcelona,11187,New,0,https://www.airbnb.com/rooms/1544823567330967301
Barcelona,7940,New,0,https://www.airbnb.com/rooms/1568394153267671193
Barcelona,8822,New,0,https://www.airbnb.com/rooms/1527450528806027352
Barcelona,9589,4.68,22,https://www.airbnb.com/rooms/1166540450589746485
Barcelona,9333,4.78,23,https://www.airbnb.com/rooms/28662864
Barcelona,10867,4.87,15,https://www.airbnb.com/rooms/1322355446652980391
Barcelona,11174,5.0,9,https://www.airbnb.com/rooms/1529461323070349122
Barcelona,8950,4.88,32,https://www.airbnb.com/rooms/1458503124255262112
Barcelona,13104,5.0,4,https://www.airbnb.com/rooms/1543461556634306910
Barcelona,9589,4.92,123,https://www.airbnb.com/rooms/1007808716810761341
Barcelona,7084,4.78,142,https://www.airbnb.com/rooms/1134584414286515637
Barcelona,9589,4.83,72,https://www.airbnb.com/rooms/1322010717120001653
Barcelona,9333,4.78,77,https://www.airbnb.com/rooms/1321961564109345168
Barcelona,13424,4.9,29,https://www.airbnb.com/rooms/1463994034254739140
Barcelona,13424,4.8,10,https://www.airbnb.com/rooms/1518199591691878307
Barcelona,11762,5.0,4,https://www.airbnb.com/rooms/1404877859873517902
Barcelona,26848,4.83,6,https://www.airbnb.com/rooms/1542761081974322935
Barcelona,11698,4.83,236,https://www.airbnb.com/rooms/903310566793153888
Barcelona,19045,New,0,https://www.airbnb.com/rooms/1547690307592162639
Barcelona,11187,4.63,30,https://www.airbnb.com/rooms/1166541946306801142
Barcelona,11187,New,0,https://www.airbnb.com/rooms/1469510858024181417
Barcelona,10164,New,0,https://www.airbnb.com/rooms/36268648
Barcelona,9589,4.67,27,https://www.airbnb.com/rooms/1166527852276074851
Barcelona,6393,,0,https://www.airbnb.com/rooms/1524143963167493132
Barcelona,9589,4.77,30,https://www.airbnb.com/rooms/647117274000004693
Barcelona,12785,4.98,58,https://www.airbnb.com/rooms/966484139683100743
Barcelona,14703,5.0,3,https://www.airbnb.com/rooms/1547865452609951816
Barcelona,22966,New,0,https://www.airbnb.com/rooms/1568973277489757263
Barcelona,6000,4.47,833,https://www.airbnb.com/rooms/1395616579066520047
Barcelona,8935,4.7,10,https://www.airbnb.com/rooms/1150749414787336366
Barcelona,9589,4.89,9,https://www.airbnb.com/rooms/1544970391380243667
Barcelona,12529,4.75,24,https://www.airbnb.com/rooms/1463947293317767206
Barcelona,8985,4.85,13,https://www.airbnb.com/rooms/1438367482464979001
Barcelona,8630,4.56,100,https://www.airbnb.com/rooms/843583628506984374
Barcelona,8246,5.0,6,https://www.airbnb.com/rooms/1486237106510524130
Barcelona,9589,4.6,48,https://www.airbnb.com/rooms/1439873687220607180
Barcelona,12146,4.91,340,https://www.airbnb.com/rooms/27127886
Barcelona,9589,4.66,99,https://www.airbnb.com/rooms/1126153886430778614
Barcelona,7282,4.63,178,https://www.airbnb.com/rooms/1081106888283937930
Barcelona,19045,New,0,https://www.airbnb.com/rooms/1547691700545194088
Barcelona,7352,5.0,5,https://www.airbnb.com/rooms/45510539
Barcelona,14063,New,0,https://www.airbnb.com/rooms/1573973785873262141
Barcelona,13424,4.6,15,https://www.airbnb.com/rooms/1302000375810060014
Barcelona,15661,5.0,3,https://www.airbnb.com/rooms/1529513874247982237
Barcelona,11187,4.89,217,https://www.airbnb.com/rooms/929475558607641561
Barcelona,9461,4.81,21,https://www.airbnb.com/rooms/1476666963730392622
Barcelona,8055,4.67,18,https://www.airbnb.com/rooms/1472657634656839852
Barcelona,21734,4.71,217,https://www.airbnb.com/rooms/43918687
Barcelona,12785,4.72,32,https://www.airbnb.com/rooms/1453649872104342972
Barcelona,11826,4.67,112,https://www.airbnb.com/rooms/724624896917696602
Barcelona,10228,4.76,17,https://www.airbnb.com/rooms/48316428
Barcelona,9589,4.89,9,https://www.airbnb.com/rooms/1322019541191564488
Barcelona,9589,4.5,12,https://www.airbnb.com/rooms/1491237434468765749
Barcelona,7671,4.56,104,https://www.airbnb.com/rooms/790496430265031624
Barcelona,13462,5.0,6,https://www.airbnb.com/rooms/1523877113578096009
Barcelona,9589,4.58,62,https://www.airbnb.com/rooms/1321969011969578418
Barcelona,30881,4.92,380,https://www.airbnb.com/rooms/21719962
Barcelona,19045,New,0,https://www.airbnb.com/rooms/1547684773729058487
Barcelona,6252,4.7,281,https://www.airbnb.com/rooms/1381830149578594250
Barcelona,6393,4.45,40,https://www.airbnb.com/rooms/1254340701547926286
Barcelona,11826,4.78,432,https://www.airbnb.com/rooms/13060086
Barcelona,13999,New,0,https://www.airbnb.com/rooms/1550928141896338037
Barcelona,10013,New,0,https://www.airbnb.com/rooms/1566577526113811024
Barcelona,25250,New,0,https://www.airbnb.com/rooms/1569356457249893249
Barcelona,10228,4.56,9,https://www.airbnb.com/rooms/1249933722076698596
Barcelona,27111,4.81,304,https://www.airbnb.com/rooms/17151374
Barcelona,12476,New,0,https://www.airbnb.com/rooms/1539283005782435129
Barcelona,19816,4.75,290,https://www.airbnb.com/rooms/35378233
Barcelona,10874,4.79,80,https://www.airbnb.com/rooms/972368131833350601
Barcelona,16876,4.95,112,https://www.airbnb.com/rooms/969683313495052679
Barcelona,11251,,0,https://www.airbnb.com/rooms/1404898891067582338
Barcelona,15125,New,0,https://www.airbnb.com/rooms/1488487302338197491
Barcelona,15188,3.8,5,https://www.airbnb.com/rooms/1413012080829067960
Barcelona,22693,4.78,665,https://www.airbnb.com/rooms/744153
Barcelona,11187,4.54,54,https://www.airbnb.com/rooms/1322479668408497317
Barcelona,12146,4.91,301,https://www.airbnb.com/rooms/13310529
Barcelona,24143,4.76,1463,https://www.airbnb.com/rooms/47043666
Barcelona,4426,4.0,8,https://www.airbnb.com/rooms/1168760836088431969
Barcelona,27167,4.79,307,https://www.airbnb.com/rooms/17151393
Barcelona,28765,5.0,12,https://www.airbnb.com/rooms/1473165027522642542
Barcelona,17259,4.94,48,https://www.airbnb.com/rooms/36625968
Barcelona,13424,4.83,12,https://www.airbnb.com/rooms/1518219859290234061
Barcelona,22693,4.7,258,https://www.airbnb.com/rooms/43865087
Barcelona,16473,4.81,27,https://www.airbnb.com/rooms/1326725326505465825
Barcelona,14703,4.86,49,https://www.airbnb.com/rooms/980560771610249293
Barcelona,11500,4.65,17,https://www.airbnb.com/rooms/1462829821712570847
Barcelona,13041,4.51,41,https://www.airbnb.com/rooms/1308697511464976665
Barcelona,9972,4.92,12,https://www.airbnb.com/rooms/1041386548612129135
Tokyo,6949,New,0,https://www.airbnb.com/rooms/1560097384835640094
Tokyo,9409,4.8,15,https://www.airbnb.com/rooms/1486859550467930933
Tokyo,11724,4.87,62,https://www.airbnb.com/rooms/681334706469152654
Tokyo,9820,5.0,6,https://www.airbnb.com/rooms/1507839837503529341
Tokyo,10353,4.78,64,https://www.airbnb.com/rooms/45659223
Tokyo,13264,4.82,467,https://www.airbnb.com/rooms/54059823
Tokyo,10810,4.9,10,https://www.airbnb.com/rooms/1423016653645144140
Tokyo,14616,5.0,21,https://www.airbnb.com/rooms/1458002908020908599
Tokyo,13246,4.82,90,https://www.airbnb.com/rooms/973641535414191823
Tokyo,9980,5.0,3,https://www.airbnb.com/rooms/1507836646500197066
Tokyo,12388,5.0,3,https://www.airbnb.com/rooms/1371468517779192957
Tokyo,14595,4.92,156,https://www.airbnb.com/rooms/1031648675235927466
Tokyo,13552,5.0,7,https://www.airbnb.com/rooms/1406355068717088950
Tokyo,8861,4.88,42,https://www.airbnb.com/rooms/1384592061652573750
Tokyo,11906,New,0,https://www.airbnb.com/rooms/1536682715725794964
Tokyo,17113,4.91,35,https://www.airbnb.com/rooms/1552008514526567970
Tokyo,11653,New,0,https://www.airbnb.com/rooms/1556135236652822911
Tokyo,13382,4.8,10,https://www.airbnb.com/rooms/1208419935632160180
Tokyo,10841,4.76,234,https://www.airbnb.com/rooms/26349236
Tokyo,9478,5.0,4,https://www.airbnb.com/rooms/1440236785128977109
Tokyo,14580,5.0,3,https://www.airbnb.com/rooms/1527882653029506592
Tokyo,6949,New,0,https://www.airbnb.com/rooms/1560105260525810290
Tokyo,9501,,0,https://www.airbnb.com/rooms/1507834496635778935
Tokyo,13246,4.89,91,https://www.airbnb.com/rooms/970573957919152500
Tokyo,14921,5.0,20,https://www.airbnb.com/rooms/1458021427248800312
Tokyo,18302,5.0,16,https://www.airbnb.com/rooms/1467191731116302403
Tokyo,15986,New,0,https://www.airbnb.com/rooms/1563602704314446852
Tokyo,13362,5.0,4,https://www.airbnb.com/rooms/1511341128973499442
Tokyo,14007,4.88,17,https://www.airbnb.com/rooms/1441764992240966057
Tokyo,14753,4.88,8,https://www.airbnb.com/rooms/1441808596322342676
Tokyo,12789,4.77,71,https://www.airbnb.com/rooms/925060646044386460
Tokyo,11734,New,0,https://www.airbnb.com/rooms/1562775652343015195
Tokyo,14921,,0,https://www.airbnb.com/rooms/1475744912612212762
Tokyo,17976,5.0,5,https://www.airbnb.com/rooms/1513576591384055124
Tokyo,12847,5.0,7,https://www.airbnb.com/rooms/1526616846241319660
Tokyo,13226,New,0,https://www.airbnb.com/rooms/1571437857416054430
Tokyo,11115,4.78,208,https://www.airbnb.com/rooms/15697290
Tokyo,6547,5.0,4,https://www.airbnb.com/rooms/1535536596981231292
Tokyo,11998,5.0,8,https://www.airbnb.com/rooms/1549140803236414382
Tokyo,14631,5.0,3,https://www.airbnb.com/rooms/1517688639384068300
Tokyo,15043,New,0,https://www.airbnb.com/rooms/1541681487592187953
Tokyo,13437,4.93,27,https://www.airbnb.com/rooms/1417793069945304928
Tokyo,8222,New,0,https://www.airbnb.com/rooms/1560107816067853147
Tokyo,13246,4.86,72,https://www.airbnb.com/rooms/973605370131121476
Tokyo,14007,5.0,7,https://www.airbnb.com/rooms/1457993696486670534
Tokyo,11571,4.86,49,https://www.airbnb.com/rooms/813736955691194119
Tokyo,13276,5.0,6,https://www.airbnb.com/rooms/1451200657683417486
Tokyo,13373,4.74,145,https://www.airbnb.com/rooms/814846338538222340
Tokyo,17460,New,0,https://www.airbnb.com/rooms/1525712516137577152
Tokyo,15324,4.97,29,https://www.airbnb.com/rooms/1312364299055528709
Tokyo,21366,5.0,8,https://www.airbnb.com/rooms/1513404450240528657
Tokyo,11716,,0,https://www.airbnb.com/rooms/1500065043578156066
Tokyo,14307,4.97,232,https://www.airbnb.com/rooms/1158686784698846431
Tokyo,11676,4.68,19,https://www.airbnb.com/rooms/1405922597957315901
Tokyo,14921,5.0,6,https://www.airbnb.com/rooms/1499040741256481167
Tokyo,13363,5.0,5,https://www.airbnb.com/rooms/1538904082674666591
Tokyo,15869,4.9,10,https://www.airbnb.com/rooms/1482242702507938195
Tokyo,12530,4.84,101,https://www.airbnb.com/rooms/902606823996343951
Tokyo,10299,5.0,4,https://www.airbnb.com/rooms/1493171519011549338
Tokyo,8578,4.82,61,https://www.airbnb.com/rooms/1022721586546751640
Tokyo,8269,4.87,121,https://www.airbnb.com/rooms/23844768
Tokyo,7765,,0,https://www.airbnb.com/rooms/1532286476083462443
Tokyo,19981,4.93,81,https://www.airbnb.com/rooms/994137920703898390
Tokyo,7637,5.0,5,https://www.airbnb.com/rooms/1560101790963379570
Tokyo,14616,5.0,12,https://www.airbnb.com/rooms/1457170720085292687
Tokyo,9066,5.0,5,https://www.airbnb.com/rooms/1406297717294294751
Tokyo,13734,5.0,6,https://www.airbnb.com/rooms/1456123654642091829
Tokyo,19566,4.99,82,https://www.airbnb.com/rooms/1495596193139647608
Tokyo,16595,4.85,27,https://www.airbnb.com/rooms/1396249426781880091
Tokyo,15325,5.0,35,https://www.airbnb.com/rooms/1312431958549987252
Tokyo,13737,5.0,3,https://www.airbnb.com/rooms/1480863043691364895
Tokyo,13155,4.93,15,https://www.airbnb.com/rooms/1404832778108425619
Tokyo,10947,,0,https://www.airbnb.com/rooms/1451913967956279209
Tokyo,13840,4.81,158,https://www.airbnb.com/rooms/39482731
Tokyo,15985,4.94,156,https://www.airbnb.com/rooms/22977688
Tokyo,14312,New,0,https://www.airbnb.com/rooms/1532243539630923670
Tokyo,14007,5.0,11,https://www.airbnb.com/rooms/1430259867149052394
Tokyo,12847,4.9,10,https://www.airbnb.com/rooms/1526584579414795151
Tokyo,9841,4.98,41,https://www.airbnb.com/rooms/1199676641524799169
Tokyo,10849,4.85,62,https://www.airbnb.com/rooms/983716635673795697
Tokyo,14034,4.95,231,https://www.airbnb.com/rooms/1158855729838498492
Tokyo,13413,5.0,3,https://www.airbnb.com/rooms/1541731088074344619
Tokyo,16180,4.88,16,https://www.airbnb.com/rooms/1400401209823025086
Tokyo,11467,,0,https://www.airbnb.com/rooms/1517047655187931312
Tokyo,14616,4.86,7,https://www.airbnb.com/rooms/1457180726535982464
Tokyo,8405,New,0,https://www.airbnb.com/rooms/1560118402629036101
Tokyo,15335,5.0,3,https://www.airbnb.com/rooms/1378603902113292652
Tokyo,13900,New,0,https://www.airbnb.com/rooms/1547680328429207804
Tokyo,14768,5.0,62,https://www.airbnb.com/rooms/1315922758788988537
Tokyo,15046,4.86,201,https://www.airbnb.com/rooms/47131567
Tokyo,14159,5.0,3,https://www.airbnb.com/rooms/1432478606790694810
Tokyo,17445,4.89,9,https://www.airbnb.com/rooms/1378000056146390555
Tokyo,9744,4.83,101,https://www.airbnb.com/rooms/34575375
Tokyo,13156,New,0,https://www.airbnb.com/rooms/1574308338882305284
Tokyo,16820,5.0,12,https://www.airbnb.com/rooms/1488249713079311076
Tokyo,15869,4.91,11,https://www.airbnb.com/rooms/1481692666983676839
Tokyo,9673,4.95,57,https://www.airbnb.com/rooms/1103155793624906391
Tokyo,11571,4.76,51,https://www.airbnb.com/rooms/1284585155027513130
Tokyo,16628,4.94,34,https://www.airbnb.com/rooms/1225727886995323765
Tokyo,14768,5.0,9,https://www.airbnb.com/rooms/1458462526199742591
New York,22240,4.88,437,https://www.airbnb.com/rooms/2451647
New York,18074,4.69,3998,https://www.airbnb.com/rooms/858697692672545141
New York,29834,4.81,78,https://www.airbnb.com/rooms/43315235
New York,16273,4.89,89,https://www.airbnb.com/rooms/19086522
New York,12080,4.86,59,https://www.airbnb.com/rooms/1105403969448940593
New York,15460,4.77,81,https://www.airbnb.com/rooms/751544681082578652
New York,21806,4.92,261,https://www.airbnb.com/rooms/15067291
New York,15460,4.93,161,https://www.airbnb.com/rooms/6146783
New York,28478,4.89,169,https://www.airbnb.com/rooms/837213410815312557
New York,14546,4.93,41,https://www.airbnb.com/rooms/1054669444835087590
New York,13344,5.0,21,https://www.airbnb.com/rooms/1281302979352188852
New York,26822,4.57,386,https://www.airbnb.com/rooms/1092928294708580275
New York,31190,4.79,66,https://www.airbnb.com/rooms/45595993
New York,14545,4.82,39,https://www.airbnb.com/rooms/1393730189600405443
New York,17492,5.0,32,https://www.airbnb.com/rooms/1230159447878699624
New York,16002,4.7,169,https://www.airbnb.com/rooms/961028579830575553
New York,26037,4.97,92,https://www.airbnb.com/rooms/764578441677175829
New York,14321,4.95,279,https://www.airbnb.com/rooms/15789337
New York,9439,4.83,12,https://www.airbnb.com/rooms/1385444743317351076
New York,27855,4.94,253,https://www.airbnb.com/rooms/37879131
New York,17417,4.9,558,https://www.airbnb.com/rooms/18671835
New York,22240,4.82,667,https://www.airbnb.com/rooms/16580
New York,12354,4.96,79,https://www.airbnb.com/rooms/838028693896424740
New York,12910,4.97,38,https://www.airbnb.com/rooms/1281265804271870939
New York,33902,4.87,756,https://www.airbnb.com/rooms/4152752
New York,18538,4.48,110,https://www.airbnb.com/rooms/993740332378198800
New York,14321,4.87,378,https://www.airbnb.com/rooms/15783071
New York,19204,5.0,3,https://www.airbnb.com/rooms/1557455917286035576
New York,34956,4.71,409,https://www.airbnb.com/rooms/1092801249343488052
New York,27379,4.89,65,https://www.airbnb.com/rooms/1407336432341758567
New York,38413,4.71,398,https://www.airbnb.com/rooms/1107218753492391849
New York,39787,4.73,310,https://www.airbnb.com/rooms/1069580354212412517
New York,28478,4.84,114,https://www.airbnb.com/rooms/1093615036600977781
New York,11595,4.85,109,https://www.airbnb.com/rooms/972740017700582747
New York,18905,4.45,901,https://www.airbnb.com/rooms/12171671
New York,20342,4.97,190,https://www.airbnb.com/rooms/995941212621416043
New York,17358,4.85,88,https://www.airbnb.com/rooms/710125502337453435
New York,18986,4.81,194,https://www.airbnb.com/rooms/960956755506773622
New York,26742,4.87,644,https://www.airbnb.com/rooms/7837816
New York,18396,4.95,59,https://www.airbnb.com/rooms/1393729124879349876
New York,14917,4.92,63,https://www.airbnb.com/rooms/8281045
New York,16924,4.86,115,https://www.airbnb.com/rooms/1161656470498296604
New York,12910,4.81,21,https://www.airbnb.com/rooms/1281256554143476876
New York,15785,5.0,8,https://www.airbnb.com/rooms/1559804377509784145
New York,16545,4.85,105,https://www.airbnb.com/rooms/1166252537202042135
New York,39598,4.87,124,https://www.airbnb.com/rooms/658772827164292906
New York,26308,4.97,195,https://www.airbnb.com/rooms/836392619479597624
New York,16304,4.89,71,https://www.airbnb.com/rooms/1207308520831238140
New York,19013,4.84,200,https://www.airbnb.com/rooms/924600
New York,24410,4.96,526,https://www.airbnb.com/rooms/23438247
New York,35540,4.93,151,https://www.airbnb.com/rooms/13902725
New York,18344,4.92,646,https://www.airbnb.com/rooms/24996332
New York,20342,4.9,129,https://www.airbnb.com/rooms/1003437049851150279
New York,26037,4.88,164,https://www.airbnb.com/rooms/52921783
New York,27189,4.54,46,https://www.airbnb.com/rooms/1105555935955713382
New York,29834,4.97,183,https://www.airbnb.com/rooms/41367371
New York,33902,4.78,80,https://www.airbnb.com/rooms/43310986
New York,15330,4.87,45,https://www.airbnb.com/rooms/1363031720625577626
New York,16002,4.9,39,https://www.airbnb.com/rooms/1391991238197628611
New York,23867,4.56,93,https://www.airbnb.com/rooms/1003603678526992890
New York,15971,4.78,49,https://www.airbnb.com/rooms/1393726230567032807
New York,26238,4.48,87,https://www.airbnb.com/rooms/1156823160048267908
New York,13887,4.77,57,https://www.airbnb.com/rooms/1056829272179113749
New York,33631,4.94,97,https://www.airbnb.com/rooms/23304812
New York,14917,4.93,100,https://www.airbnb.com/rooms/972805172969056732
New York,28047,4.85,54,https://www.airbnb.com/rooms/1407344736645729737
New York,15971,4.89,53,https://www.airbnb.com/rooms/1393719303728971026
New York,17629,4.82,168,https://www.airbnb.com/rooms/701279449329328106
New York,21426,4.78,346,https://www.airbnb.com/rooms/34705719
New York,15785,5.0,7,https://www.airbnb.com/rooms/1559786651622537938
New York,32878,4.68,1215,https://www.airbnb.com/rooms/992970965790772607
New York,36614,4.82,11,https://www.airbnb.com/rooms/1431223852948407524
New York,24812,4.39,383,https://www.airbnb.com/rooms/35545595
New York,26524,4.8,87,https://www.airbnb.com/rooms/1156833200612630293
New York,22240,4.98,176,https://www.airbnb.com/rooms/744307258225953765
New York,18335,4.6,154,https://www.airbnb.com/rooms/963299865643126608
New York,14809,4.85,427,https://www.airbnb.com/rooms/19194956
New York,13832,4.7,37,https://www.airbnb.com/rooms/1359627648745653844
New York,17331,4.92,49,https://www.airbnb.com/rooms/1357403506923199510
New York,17619,5.0,6,https://www.airbnb.com/rooms/1553882589097838038
New York,22783,4.91,64,https://www.airbnb.com/rooms/1157321297978459399
New York,21770,4.57,37,https://www.airbnb.com/rooms/700111269108709591
New York,31738,4.85,322,https://www.airbnb.com/rooms/17157615
New York,12314,4.84,55,https://www.airbnb.com/rooms/1125474619181498280
New York,16707,4.95,55,https://www.airbnb.com/rooms/1388763703373433611
New York,31461,4.95,280,https://www.airbnb.com/rooms/52554380
New York,21698,4.82,256,https://www.airbnb.com/rooms/8754560
New York,16463,5.0,35,https://www.airbnb.com/rooms/837006804063870852
New York,29563,4.95,103,https://www.airbnb.com/rooms/52611526
New York,26761,New,0,https://www.airbnb.com/rooms/919539730227533043
New York,27916,4.76,75,https://www.airbnb.com/rooms/1105531878875307358
New York,17109,5.0,3,https://www.airbnb.com/rooms/1464936280528850009
New York,12748,4.84,105,https://www.airbnb.com/rooms/53707410
New York,19528,4.86,269,https://www.airbnb.com/rooms/54068618
New York,14104,4.4,244,https://www.airbnb.com/rooms/3835681
New York,20342,5.0,16,https://www.airbnb.com/rooms/1416758382143095938
New York,22103,4.68,44,https://www.airbnb.com/rooms/1254917685336216399
New York,29997,4.88,150,https://www.airbnb.com/rooms/21293326
New York,26525,5.0,30,https://www.airbnb.com/rooms/1197859177973871671
New York,16653,4.91,34,https://www.airbnb.com/rooms/1313480536882565302
London,13805,5.0,39,https://www.airbnb.com/rooms/943415803770309943
London,13349,New,0,https://www.airbnb.com/rooms/1560930795305107265
London,12090,4.96,164,https://www.airbnb.com/rooms/41430918
London,9160,4.85,149,https://www.airbnb.com/rooms/19481925
London,21831,New,0,https://www.airbnb.com/rooms/1564420217955571147
London,27610,5.0,7,https://www.airbnb.com/rooms/1223067231743025062
London,30867,5.0,4,https://www.airbnb.com/rooms/1555720757434615183
London,14655,New,0,https://www.airbnb.com/rooms/1562417452986262462
London,21762,4.96,353,https://www.airbnb.com/rooms/36067018
London,15662,5.0,5,https://www.airbnb.com/rooms/1563921168736700503
London,14289,4.85,47,https://www.airbnb.com/rooms/32001162
London,8427,4.98,41,https://www.airbnb.com/rooms/15091111
London,20150,4.97,318,https://www.airbnb.com/rooms/1720539
London,10478,New,0,https://www.airbnb.com/rooms/1577693940169516152
London,18538,4.9,62,https://www.airbnb.com/rooms/964279657311140694
London,15021,4.89,184,https://www.airbnb.com/rooms/962819066808184263
London,16023,5.0,3,https://www.airbnb.com/rooms/1563927255786326029
London,21836,4.95,458,https://www.airbnb.com/rooms/16963257
London,15021,4.95,422,https://www.airbnb.com/rooms/1651191
London,16487,5.0,21,https://www.airbnb.com/rooms/41849464
London,16487,4.96,431,https://www.airbnb.com/rooms/13512606
London,21831,New,0,https://www.airbnb.com/rooms/1560952471935401125
London,25001,5.0,4,https://www.airbnb.com/rooms/1535634697615002329
London,16633,4.93,150,https://www.airbnb.com/rooms/894121952750427608
London,16052,New,0,https://www.airbnb.com/rooms/1550611521732903144
London,38525,4.7,23,https://www.airbnb.com/rooms/31973919
London,16823,New,0,https://www.airbnb.com/rooms/1550602039277369253
London,22862,4.94,309,https://www.airbnb.com/rooms/15320127
London,17952,5.0,97,https://www.airbnb.com/rooms/50048695
London,14802,New,0,https://www.airbnb.com/rooms/1561651369771067785
London,10918,4.95,152,https://www.airbnb.com/rooms/8989885
London,14655,4.95,128,https://www.airbnb.com/rooms/796534707079846594
London,16487,5.0,5,https://www.airbnb.com/rooms/1480715013159204916
London,14802,4.97,103,https://www.airbnb.com/rooms/998319392171238813
London,18319,4.98,45,https://www.airbnb.com/rooms/1364384113270591465
London,10625,New,0,https://www.airbnb.com/rooms/1577383929888975358
London,20663,5.0,37,https://www.airbnb.com/rooms/1421014469149689740
London,16487,4.97,389,https://www.airbnb.com/rooms/14511119
London,19263,5.0,3,https://www.airbnb.com/rooms/1536893312836518332
London,16823,New,0,https://www.airbnb.com/rooms/1562468517013367812
London,16487,4.97,77,https://www.airbnb.com/rooms/871701784479835530
London,34955,New,0,https://www.airbnb.com/rooms/1579831493031094756
London,22473,5.0,3,https://www.airbnb.com/rooms/1559523339668590779
London,25280,5.0,5,https://www.airbnb.com/rooms/1535654874501556829
London,10991,4.98,42,https://www.airbnb.com/rooms/3899976
London,20883,New,0,https://www.airbnb.com/rooms/1522562472260016095
London,18319,5.0,53,https://www.airbnb.com/rooms/1364381749508747676
